theta_deg,FH_single,FE_single,FH_double,FE_double
3.19710,0.981932,0.980404,0.811377,0.810114
3.20283,0.981867,0.980333,0.810731,0.809464
3.20856,0.981802,0.980263,0.810083,0.808813
3.21429,0.981736,0.980192,0.809435,0.808161
3.22002,0.981671,0.980121,0.808785,0.807508
3.22575,0.981606,0.980050,0.808135,0.806855
3.23148,0.981540,0.979979,0.807484,0.806200
3.23721,0.981474,0.979908,0.806832,0.805544
3.24294,0.981408,0.979837,0.806178,0.804887
3.24867,0.981342,0.979765,0.805524,0.804230
3.25440,0.981276,0.979694,0.804869,0.803571
3.26013,0.981210,0.979622,0.804213,0.802912
3.26586,0.981143,0.979550,0.803557,0.802252
3.27159,0.981077,0.979478,0.802899,0.801590
3.27732,0.981010,0.979406,0.802240,0.800928
3.28305,0.980944,0.979334,0.801580,0.800265
3.28878,0.980877,0.979261,0.800920,0.799601
3.29451,0.980810,0.979189,0.800258,0.798936
3.30024,0.980743,0.979116,0.799596,0.798270
3.30597,0.980676,0.979044,0.798932,0.797603
3.31170,0.980608,0.978971,0.798268,0.796935
3.31743,0.980541,0.978898,0.797603,0.796266
3.32316,0.980473,0.978825,0.796937,0.795597
3.32888,0.980406,0.978751,0.796270,0.794926
3.33461,0.980338,0.978678,0.795602,0.794254
3.34034,0.980270,0.978604,0.794933,0.793582
3.34607,0.980202,0.978531,0.794263,0.792909
3.35180,0.980134,0.978457,0.793592,0.792234
3.35753,0.980066,0.978383,0.792920,0.791559
3.36326,0.979997,0.978309,0.792248,0.790883
3.36899,0.979929,0.978235,0.791574,0.790206
3.37472,0.979860,0.978161,0.790900,0.789528
3.38045,0.979791,0.978086,0.790224,0.788849
3.38618,0.979722,0.978012,0.789548,0.788170
3.39191,0.979653,0.977937,0.788871,0.787489
3.39764,0.979584,0.977863,0.788193,0.786808
3.40337,0.979515,0.977788,0.787514,0.786125
3.40910,0.979446,0.977713,0.786834,0.785442
3.41483,0.979376,0.977637,0.786153,0.784757
3.42056,0.979307,0.977562,0.785472,0.784072
3.42629,0.979237,0.977487,0.784789,0.783386
3.43202,0.979167,0.977411,0.784106,0.782699
3.43775,0.979097,0.977336,0.783421,0.782011
3.44348,0.979027,0.977260,0.782736,0.781323
3.44921,0.978957,0.977184,0.782050,0.780633
3.45494,0.978887,0.977108,0.781363,0.779942
3.46067,0.978817,0.977032,0.780675,0.779251
3.46639,0.978746,0.976955,0.779986,0.778559
3.47212,0.978675,0.976879,0.779296,0.777865
3.47785,0.978605,0.976802,0.778605,0.777171
3.48358,0.978534,0.976726,0.777914,0.776476
3.48931,0.978463,0.976649,0.777221,0.775780
3.49504,0.978392,0.976572,0.776528,0.775084
3.50077,0.978321,0.976495,0.775834,0.774386
3.50650,0.978249,0.976418,0.775139,0.773687
3.51223,0.978178,0.976340,0.774443,0.772988
3.51796,0.978106,0.976263,0.773746,0.772288
3.52369,0.978034,0.976185,0.773048,0.771587
3.52942,0.977963,0.976108,0.772349,0.770884
3.53515,0.977891,0.976030,0.771650,0.770182
3.54088,0.977819,0.975952,0.770949,0.769478
3.54661,0.977746,0.975874,0.770248,0.768773
3.55234,0.977674,0.975796,0.769546,0.768067
3.55807,0.977602,0.975717,0.768843,0.767361
3.56380,0.977529,0.975639,0.768139,0.766654
3.56953,0.977457,0.975560,0.767434,0.765945
3.57526,0.977384,0.975482,0.766729,0.765236
3.58099,0.977311,0.975403,0.766022,0.764526
3.58672,0.977238,0.975324,0.765315,0.763816
3.59245,0.977165,0.975245,0.764606,0.763104
3.59817,0.977092,0.975165,0.763897,0.762391
3.60390,0.977018,0.975086,0.763187,0.761678
3.60963,0.976945,0.975007,0.762476,0.760964
3.61536,0.976871,0.974927,0.761765,0.760249
3.62109,0.976797,0.974847,0.761052,0.759533
3.62682,0.976724,0.974767,0.760339,0.758816
3.63255,0.976650,0.974687,0.759624,0.758098
3.63828,0.976576,0.974607,0.758909,0.757380
3.64401,0.976501,0.974527,0.758193,0.756660
3.64974,0.976427,0.974447,0.757476,0.755940
3.65547,0.976353,0.974366,0.756758,0.755219
3.66120,0.976278,0.974286,0.756040,0.754497
3.66693,0.976203,0.974205,0.755320,0.753774
3.67266,0.976129,0.974124,0.754600,0.753050
3.67839,0.976054,0.974043,0.753879,0.752326
3.68412,0.975979,0.973962,0.753157,0.751600
3.68985,0.975904,0.973881,0.752434,0.750874
3.69558,0.975828,0.973799,0.751710,0.750147
3.70131,0.975753,0.973718,0.750986,0.749419
3.70704,0.975677,0.973636,0.750260,0.748691
3.71277,0.975602,0.973554,0.749534,0.747961
3.71850,0.975526,0.973472,0.748807,0.747231
3.72423,0.975450,0.973390,0.748079,0.746499
3.72996,0.975374,0.973308,0.747350,0.745767
3.73568,0.975298,0.973226,0.746621,0.745034
3.74141,0.975222,0.973143,0.745890,0.744301
3.74714,0.975146,0.973061,0.745159,0.743566
3.75287,0.975069,0.972978,0.744427,0.742831
3.75860,0.974992,0.972895,0.743694,0.742094
3.76433,0.974916,0.972812,0.742960,0.741357
3.77006,0.974839,0.972729,0.742226,0.740619
3.77579,0.974762,0.972646,0.741490,0.739881
3.78152,0.974685,0.972563,0.740754,0.739141
3.78725,0.974608,0.972479,0.740017,0.738401
3.79298,0.974531,0.972396,0.739279,0.737660
3.79871,0.974453,0.972312,0.738540,0.736918
3.80444,0.974376,0.972228,0.737801,0.736175
3.81017,0.974298,0.972144,0.737060,0.735431
3.81590,0.974220,0.972060,0.736319,0.734687
3.82163,0.974142,0.971976,0.735577,0.733941
3.82736,0.974064,0.971892,0.734834,0.733195
3.83309,0.973986,0.971807,0.734090,0.732448
3.83882,0.973908,0.971723,0.733346,0.731701
3.84455,0.973830,0.971638,0.732601,0.730952
3.85028,0.973751,0.971553,0.731855,0.730203
3.85601,0.973672,0.971468,0.731108,0.729453
3.86174,0.973594,0.971383,0.730360,0.728702
3.86747,0.973515,0.971298,0.729611,0.727950
3.87319,0.973436,0.971213,0.728862,0.727197
3.87892,0.973357,0.971127,0.728112,0.726444
3.88465,0.973278,0.971042,0.727361,0.725690
3.89038,0.973198,0.970956,0.726609,0.724935
3.89611,0.973119,0.970870,0.725856,0.724179
3.90184,0.973039,0.970784,0.725103,0.723422
3.90757,0.972960,0.970698,0.724349,0.722665
3.91330,0.972880,0.970612,0.723594,0.721907
3.91903,0.972800,0.970525,0.722838,0.721148
3.92476,0.972720,0.970439,0.722082,0.720388
3.93049,0.972640,0.970352,0.721324,0.719628
3.93622,0.972560,0.970265,0.720566,0.718866
3.94195,0.972479,0.970178,0.719807,0.718104
3.94768,0.972399,0.970091,0.719047,0.717341
3.95341,0.972318,0.970004,0.718287,0.716578
3.95914,0.972237,0.969917,0.717525,0.715813
3.96487,0.972156,0.969830,0.716763,0.715048
3.97060,0.972075,0.969742,0.716000,0.714282
3.97633,0.971994,0.969655,0.715237,0.713515
3.98206,0.971913,0.969567,0.714472,0.712747
3.98779,0.971832,0.969479,0.713707,0.711979
3.99352,0.971750,0.969391,0.712941,0.711210
3.99925,0.971669,0.969303,0.712174,0.710440
4.00497,0.971587,0.969214,0.711406,0.709669
4.01070,0.971505,0.969126,0.710638,0.708898
4.01643,0.971423,0.969037,0.709869,0.708125
4.02216,0.971341,0.968949,0.709099,0.707352
4.02789,0.971259,0.968860,0.708328,0.706579
4.03362,0.971177,0.968771,0.707557,0.705804
4.03935,0.971094,0.968682,0.706784,0.705029
4.04508,0.971012,0.968593,0.706011,0.704253
4.05081,0.970929,0.968503,0.705238,0.703476
4.05654,0.970846,0.968414,0.704463,0.702698
4.06227,0.970763,0.968324,0.703688,0.701920
4.06800,0.970680,0.968235,0.702912,0.701141
4.07373,0.970597,0.968145,0.702135,0.700361
4.07946,0.970514,0.968055,0.701357,0.699580
4.08519,0.970431,0.967965,0.700579,0.698799
4.09092,0.970347,0.967875,0.699800,0.698017
4.09665,0.970263,0.967784,0.699020,0.697234
4.10238,0.970180,0.967694,0.698239,0.696450
4.10811,0.970096,0.967603,0.697458,0.695666
4.11384,0.970012,0.967513,0.696676,0.694881
4.11957,0.969928,0.967422,0.695893,0.694095
4.12530,0.969844,0.967331,0.695109,0.693308
4.13103,0.969759,0.967240,0.694325,0.692521
4.13676,0.969675,0.967148,0.693539,0.691732
4.14248,0.969590,0.967057,0.692753,0.690944
4.14821,0.969505,0.966966,0.691967,0.690154
4.15394,0.969421,0.966874,0.691179,0.689364
4.15967,0.969336,0.966782,0.690391,0.688573
4.16540,0.969251,0.966690,0.689602,0.687781
4.17113,0.969165,0.966598,0.688813,0.686988
4.17686,0.969080,0.966506,0.688022,0.686195
4.18259,0.968995,0.966414,0.687231,0.685401
4.18832,0.968909,0.966322,0.686439,0.684606
4.19405,0.968824,0.966229,0.685647,0.683811
4.19978,0.968738,0.966136,0.684853,0.683014
4.20551,0.968652,0.966044,0.684059,0.682217
4.21124,0.968566,0.965951,0.683265,0.681420
4.21697,0.968480,0.965858,0.682469,0.680621
4.22270,0.968393,0.965765,0.681673,0.679822
4.22843,0.968307,0.965671,0.680876,0.679022
4.23416,0.968221,0.965578,0.680078,0.678222
4.23989,0.968134,0.965484,0.679280,0.677421
4.24562,0.968047,0.965391,0.678480,0.676619
4.25135,0.967960,0.965297,0.677681,0.675816
4.25708,0.967873,0.965203,0.676880,0.675012
4.26281,0.967786,0.965109,0.676079,0.674208
4.26854,0.967699,0.965015,0.675277,0.673404
4.27427,0.967612,0.964921,0.674474,0.672598
4.27999,0.967524,0.964826,0.673670,0.671792
4.28572,0.967437,0.964732,0.672866,0.670985
4.29145,0.967349,0.964637,0.672061,0.670177
4.29718,0.967261,0.964542,0.671256,0.669369
4.30291,0.967173,0.964447,0.670449,0.668560
4.30864,0.967085,0.964352,0.669642,0.667750
4.31437,0.966997,0.964257,0.668835,0.666939
4.32010,0.966909,0.964162,0.668026,0.666128
4.32583,0.966820,0.964066,0.667217,0.665316
4.33156,0.966732,0.963970,0.666407,0.664504
4.33729,0.966643,0.963875,0.665597,0.663690
4.34302,0.966554,0.963779,0.664785,0.662876
4.34875,0.966465,0.963683,0.663973,0.662062
4.35448,0.966376,0.963587,0.663161,0.661246
4.36021,0.966287,0.963491,0.662347,0.660430
4.36594,0.966198,0.963394,0.661533,0.659614
4.37167,0.966109,0.963298,0.660719,0.658796
4.37740,0.966019,0.963201,0.659903,0.657978
4.38313,0.965930,0.963104,0.659087,0.657159
4.38886,0.965840,0.963008,0.658270,0.656340
4.39459,0.965750,0.962911,0.657453,0.655520
4.40032,0.965660,0.962813,0.656634,0.654699
4.40605,0.965570,0.962716,0.655816,0.653877
4.41178,0.965480,0.962619,0.654996,0.653055
4.41750,0.965389,0.962521,0.654176,0.652232
4.42323,0.965299,0.962424,0.653355,0.651409
4.42896,0.965208,0.962326,0.652533,0.650585
4.43469,0.965118,0.962228,0.651711,0.649760
4.44042,0.965027,0.962130,0.650888,0.648934
4.44615,0.964936,0.962032,0.650064,0.648108
4.45188,0.964845,0.961934,0.649240,0.647281
4.45761,0.964753,0.961835,0.648415,0.646454
4.46334,0.964662,0.961737,0.647589,0.645625
4.46907,0.964571,0.961638,0.646763,0.644797
4.47480,0.964479,0.961539,0.645936,0.643967
4.48053,0.964388,0.961440,0.645108,0.643137
4.48626,0.964296,0.961341,0.644280,0.642306
4.49199,0.964204,0.961242,0.643451,0.641475
4.49772,0.964112,0.961143,0.642621,0.640642
4.50345,0.964020,0.961043,0.641791,0.639810
4.50918,0.963927,0.960944,0.640960,0.638976
4.51491,0.963835,0.960844,0.640128,0.638142
4.52064,0.963743,0.960744,0.639296,0.637307
4.52637,0.963650,0.960644,0.638463,0.636472
4.53210,0.963557,0.960544,0.637629,0.635636
4.53783,0.963464,0.960444,0.636795,0.634799
4.54356,0.963371,0.960344,0.635960,0.633962
4.54928,0.963278,0.960243,0.635125,0.633124
4.55501,0.963185,0.960143,0.634288,0.632285
4.56074,0.963092,0.960042,0.633452,0.631446
4.56647,0.962998,0.959941,0.632614,0.630606
4.57220,0.962904,0.959840,0.631776,0.629765
4.57793,0.962811,0.959739,0.630937,0.628924
4.58366,0.962717,0.959638,0.630098,0.628082
4.58939,0.962623,0.959537,0.629258,0.627240
4.59512,0.962529,0.959435,0.628417,0.626397
4.60085,0.962435,0.959333,0.627575,0.625553
4.60658,0.962340,0.959232,0.626733,0.624709
4.61231,0.962246,0.959130,0.625891,0.623864
4.61804,0.962151,0.959028,0.625047,0.623018
4.62377,0.962057,0.958926,0.624204,0.622172
4.62950,0.961962,0.958823,0.623359,0.621325
4.63523,0.961867,0.958721,0.622514,0.620478
4.64096,0.961772,0.958619,0.621668,0.619630
4.64669,0.961677,0.958516,0.620822,0.618781
4.65242,0.961581,0.958413,0.619975,0.617932
4.65815,0.961486,0.958310,0.619127,0.617082
4.66388,0.961391,0.958207,0.618279,0.616231
4.66961,0.961295,0.958104,0.617430,0.615380
4.67534,0.961199,0.958001,0.616580,0.614528
4.68107,0.961103,0.957897,0.615730,0.613676
4.68679,0.961007,0.957794,0.614879,0.612823
4.69252,0.960911,0.957690,0.614028,0.611970
4.69825,0.960815,0.957586,0.613176,0.611115
4.70398,0.960718,0.957482,0.612323,0.610261
4.70971,0.960622,0.957378,0.611470,0.609405
4.71544,0.960525,0.957274,0.610616,0.608549
4.72117,0.960429,0.957170,0.609762,0.607693
4.72690,0.960332,0.957066,0.608906,0.606835
4.73263,0.960235,0.956961,0.608051,0.605978
4.73836,0.960138,0.956856,0.607195,0.605119
4.74409,0.960040,0.956751,0.606338,0.604260
4.74982,0.959943,0.956646,0.605480,0.603401
4.75555,0.959846,0.956541,0.604622,0.602541
4.76128,0.959748,0.956436,0.603763,0.601680
4.76701,0.959650,0.956331,0.602904,0.600819
4.77274,0.959553,0.956225,0.602044,0.599957
4.77847,0.959455,0.956120,0.601184,0.599094
4.78420,0.959357,0.956014,0.600323,0.598231
4.78993,0.959258,0.955908,0.599461,0.597367
4.79566,0.959160,0.955802,0.598599,0.596503
4.80139,0.959062,0.955696,0.597736,0.595638
4.80712,0.958963,0.955590,0.596873,0.594773
4.81285,0.958864,0.955484,0.596009,0.593907
4.81858,0.958766,0.955377,0.595144,0.593041
4.82430,0.958667,0.955270,0.594279,0.592173
4.83003,0.958568,0.955164,0.593413,0.591306
4.83576,0.958469,0.955057,0.592547,0.590438
4.84149,0.958369,0.954950,0.591680,0.589569
4.84722,0.958270,0.954843,0.590812,0.588699
4.85295,0.958170,0.954735,0.589944,0.587829
4.85868,0.958071,0.954628,0.589076,0.586959
4.86441,0.957971,0.954520,0.588206,0.586088
4.87014,0.957871,0.954413,0.587337,0.585216
4.87587,0.957771,0.954305,0.586466,0.584344
4.88160,0.957671,0.954197,0.585595,0.583471
4.88733,0.957571,0.954089,0.584724,0.582598
4.89306,0.957470,0.953981,0.583852,0.581724
4.89879,0.957370,0.953873,0.582979,0.580850
4.90452,0.957269,0.953764,0.582106,0.579975
4.91025,0.957168,0.953656,0.581232,0.579099
4.91598,0.957068,0.953547,0.580358,0.578223
4.92171,0.956967,0.953438,0.579483,0.577347
4.92744,0.956866,0.953329,0.578608,0.576469
4.93317,0.956764,0.953220,0.577732,0.575592
4.93890,0.956663,0.953111,0.576855,0.574713
4.94463,0.956562,0.953002,0.575978,0.573835
4.95036,0.956460,0.952892,0.575101,0.572955
4.95608,0.956358,0.952783,0.574222,0.572076
4.96181,0.956256,0.952673,0.573344,0.571195
4.96754,0.956154,0.952563,0.572464,0.570314
4.97327,0.956052,0.952453,0.571585,0.569433
4.97900,0.955950,0.952343,0.570704,0.568551
4.98473,0.955848,0.952233,0.569823,0.567668
4.99046,0.955745,0.952122,0.568942,0.566785
4.99619,0.955643,0.952012,0.568060,0.565902
5.00192,0.955540,0.951901,0.567177,0.565018
5.00765,0.955437,0.951791,0.566294,0.564133
5.01338,0.955335,0.951680,0.565411,0.563248
5.01911,0.955231,0.951569,0.564527,0.562362
5.02484,0.955128,0.951458,0.563642,0.561476
5.03057,0.955025,0.951346,0.562757,0.560589
5.03630,0.954922,0.951235,0.561871,0.559702
5.04203,0.954818,0.951123,0.560985,0.558814
5.04776,0.954714,0.951012,0.560098,0.557926
5.05349,0.954611,0.950900,0.559211,0.557037
5.05922,0.954507,0.950788,0.558323,0.556148
5.06495,0.954403,0.950676,0.557435,0.555258
5.07068,0.954299,0.950564,0.556546,0.554368
5.07641,0.954194,0.950452,0.555657,0.553477
5.08214,0.954090,0.950339,0.554767,0.552586
5.08787,0.953986,0.950227,0.553876,0.551694
5.09359,0.953881,0.950114,0.552985,0.550802
5.09932,0.953776,0.950001,0.552094,0.549909
5.10505,0.953671,0.949888,0.551202,0.549016
5.11078,0.953566,0.949775,0.550310,0.548122
5.11651,0.953461,0.949662,0.549417,0.547227
5.12224,0.953356,0.949549,0.548523,0.546333
5.12797,0.953251,0.949435,0.547629,0.545437
5.13370,0.953145,0.949322,0.546735,0.544542
5.13943,0.953040,0.949208,0.545840,0.543645
5.14516,0.952934,0.949094,0.544944,0.542749
5.15089,0.952828,0.948980,0.544048,0.541851
5.15662,0.952722,0.948866,0.543152,0.540954
5.16235,0.952616,0.948752,0.542255,0.540055
5.16808,0.952510,0.948638,0.541358,0.539157
5.17381,0.952403,0.948523,0.540460,0.538258
5.17954,0.952297,0.948408,0.539561,0.537358
5.18527,0.952190,0.948294,0.538662,0.536458
5.19100,0.952084,0.948179,0.537763,0.535557
5.19673,0.951977,0.948064,0.536863,0.534656
5.20246,0.951870,0.947949,0.535963,0.533755
5.20819,0.951763,0.947833,0.535062,0.532853
5.21392,0.951656,0.947718,0.534160,0.531950
5.21965,0.951548,0.947603,0.533258,0.531047
5.22538,0.951441,0.947487,0.532356,0.530144
5.23110,0.951333,0.947371,0.531453,0.529240
5.23683,0.951226,0.947255,0.530550,0.528336
5.24256,0.951118,0.947139,0.529646,0.527431
5.24829,0.951010,0.947023,0.528742,0.526526
5.25402,0.950902,0.946907,0.527837,0.525620
5.25975,0.950794,0.946790,0.526932,0.524714
5.26548,0.950686,0.946674,0.526027,0.523807
5.27121,0.950577,0.946557,0.525121,0.522900
5.27694,0.950469,0.946440,0.524214,0.521992
5.28267,0.950360,0.946324,0.523307,0.521084
5.28840,0.950251,0.946206,0.522400,0.520176
5.29413,0.950142,0.946089,0.521492,0.519267
5.29986,0.950033,0.945972,0.520583,0.518358
5.30559,0.949924,0.945855,0.519674,0.517448
5.31132,0.949815,0.945737,0.518765,0.516538
5.31705,0.949706,0.945619,0.517855,0.515627
5.32278,0.949596,0.945501,0.516945,0.514716
5.32851,0.949487,0.945383,0.516034,0.513804
5.33424,0.949377,0.945265,0.515123,0.512892
5.33997,0.949267,0.945147,0.514212,0.511980
5.34570,0.949157,0.945029,0.513300,0.511067
5.35143,0.949047,0.944910,0.512387,0.510154
5.35716,0.948937,0.944792,0.511474,0.509240
5.36288,0.948826,0.944673,0.510561,0.508326
5.36861,0.948716,0.944554,0.509647,0.507411
5.37434,0.948605,0.944435,0.508733,0.506496
5.38007,0.948494,0.944316,0.507818,0.505581
5.38580,0.948384,0.944197,0.506903,0.504665
5.39153,0.948273,0.944077,0.505987,0.503749
5.39726,0.948162,0.943958,0.505072,0.502832
5.40299,0.948050,0.943838,0.504155,0.501915
5.40872,0.947939,0.943718,0.503238,0.500998
5.41445,0.947828,0.943599,0.502321,0.500080
5.42018,0.947716,0.943479,0.501403,0.499161
5.42591,0.947604,0.943358,0.500485,0.498243
5.43164,0.947492,0.943238,0.499567,0.497323
5.43737,0.947381,0.943118,0.498648,0.496404
5.44310,0.947268,0.942997,0.497728,0.495484
5.44883,0.947156,0.942876,0.496808,0.494564
5.45456,0.947044,0.942756,0.495888,0.493643
5.46029,0.946932,0.942635,0.494967,0.492722
5.46602,0.946819,0.942514,0.494046,0.491800
5.47175,0.946706,0.942393,0.493125,0.490878
5.47748,0.946594,0.942271,0.492203,0.489956
5.48321,0.946481,0.942150,0.491281,0.489033
5.48894,0.946368,0.942028,0.490358,0.488110
5.49467,0.946254,0.941906,0.489435,0.487186
5.50039,0.946141,0.941785,0.488511,0.486262
5.50612,0.946028,0.941663,0.487587,0.485338
5.51185,0.945914,0.941541,0.486663,0.484413
5.51758,0.945800,0.941418,0.485738,0.483488
5.52331,0.945687,0.941296,0.484813,0.482562
5.52904,0.945573,0.941174,0.483888,0.481636
5.53477,0.945459,0.941051,0.482962,0.480710
5.54050,0.945345,0.940928,0.482035,0.479783
5.54623,0.945230,0.940805,0.481109,0.478856
5.55196,0.945116,0.940682,0.480182,0.477929
5.55769,0.945001,0.940559,0.479254,0.477001
5.56342,0.944887,0.940436,0.478326,0.476073
5.56915,0.944772,0.940313,0.477398,0.475144
5.57488,0.944657,0.940189,0.476469,0.474216
5.58061,0.944542,0.940065,0.475540,0.473286
5.58634,0.944427,0.939942,0.474611,0.472357
5.59207,0.944312,0.939818,0.473681,0.471427
5.59780,0.944196,0.939694,0.472751,0.470496
5.60353,0.944081,0.939570,0.471820,0.469565
5.60926,0.943965,0.939445,0.470889,0.468634
5.61499,0.943850,0.939321,0.469958,0.467703
5.62072,0.943734,0.939196,0.469026,0.466771
5.62645,0.943618,0.939072,0.468094,0.465839
5.63218,0.943502,0.938947,0.467162,0.464906
5.63790,0.943385,0.938822,0.466229,0.463973
5.64363,0.943269,0.938697,0.465296,0.463040
5.64936,0.943153,0.938572,0.464362,0.462107
5.65509,0.943036,0.938446,0.463428,0.461173
5.66082,0.942919,0.938321,0.462494,0.460238
5.66655,0.942802,0.938195,0.461559,0.459304
5.67228,0.942685,0.938070,0.460624,0.458369
5.67801,0.942568,0.937944,0.459689,0.457433
5.68374,0.942451,0.937818,0.458753,0.456498
5.68947,0.942334,0.937692,0.457817,0.455562
5.69520,0.942216,0.937565,0.456881,0.454625
5.70093,0.942099,0.937439,0.455944,0.453689
5.70666,0.941981,0.937313,0.455007,0.452752
5.71239,0.941863,0.937186,0.454069,0.451814
5.71812,0.941745,0.937059,0.453132,0.450877
5.72385,0.941627,0.936932,0.452193,0.449939
5.72958,0.941509,0.936805,0.451255,0.449000
5.73531,0.941391,0.936678,0.450316,0.448062
5.74104,0.941272,0.936551,0.449377,0.447123
5.74677,0.941154,0.936424,0.448437,0.446183
5.75250,0.941035,0.936296,0.447497,0.445244
5.75823,0.940916,0.936168,0.446557,0.444304
5.76396,0.940797,0.936041,0.445617,0.443364
5.76968,0.940678,0.935913,0.444676,0.442423
5.77541,0.940559,0.935785,0.443735,0.441482
5.78114,0.940440,0.935656,0.442793,0.440541
5.78687,0.940320,0.935528,0.441851,0.439599
5.79260,0.940201,0.935400,0.440909,0.438658
5.79833,0.940081,0.935271,0.439966,0.437715
5.80406,0.939961,0.935142,0.439024,0.436773
5.80979,0.939841,0.935014,0.438080,0.435830
5.81552,0.939721,0.934885,0.437137,0.434887
5.82125,0.939601,0.934756,0.436193,0.433944
5.82698,0.939481,0.934626,0.435249,0.433000
5.83271,0.939360,0.934497,0.434305,0.432056
5.83844,0.939240,0.934368,0.433360,0.431112
5.84417,0.939119,0.934238,0.432415,0.430167
5.84990,0.938998,0.934108,0.431469,0.429222
