theta_deg,F1E,FH,FE
0.97116,0.999789,1.000000,0.999789
0.97174,0.999789,1.000000,0.999789
0.97231,0.999789,1.000000,0.999789
0.97288,0.999788,1.000000,0.999788
0.97346,0.999788,1.000000,0.999788
0.97403,0.999788,1.000000,0.999788
0.97460,0.999788,1.000000,0.999788
0.97517,0.999787,1.000000,0.999787
0.97575,0.999787,1.000000,0.999787
0.97632,0.999787,1.000000,0.999787
0.97689,0.999787,1.000000,0.999787
0.97747,0.999786,1.000000,0.999786
0.97804,0.999786,1.000000,0.999786
0.97861,0.999786,1.000000,0.999786
0.97918,0.999786,1.000000,0.999786
0.97976,0.999785,1.000000,0.999785
0.98033,0.999785,1.000000,0.999785
0.98090,0.999785,1.000000,0.999785
0.98148,0.999785,1.000000,0.999785
0.98205,0.999784,1.000000,0.999784
0.98262,0.999784,1.000000,0.999784
0.98320,0.999784,1.000000,0.999784
0.98377,0.999784,1.000000,0.999784
0.98434,0.999783,1.000000,0.999783
0.98491,0.999783,1.000000,0.999783
0.98549,0.999783,1.000000,0.999783
0.98606,0.999783,1.000000,0.999783
0.98663,0.999782,1.000000,0.999782
0.98721,0.999782,1.000000,0.999782
0.98778,0.999782,1.000000,0.999782
0.98835,0.999782,1.000000,0.999782
0.98893,0.999781,1.000000,0.999781
0.98950,0.999781,1.000000,0.999781
0.99007,0.999781,1.000000,0.999781
0.99064,0.999781,1.000000,0.999781
0.99122,0.999780,1.000000,0.999780
0.99179,0.999780,1.000000,0.999780
0.99236,0.999780,1.000000,0.999780
0.99294,0.999780,1.000000,0.999780
0.99351,0.999779,1.000000,0.999779
0.99408,0.999779,1.000000,0.999779
0.99465,0.999779,1.000000,0.999779
0.99523,0.999779,1.000000,0.999779
0.99580,0.999778,1.000000,0.999778
0.99637,0.999778,1.000000,0.999778
0.99695,0.999778,1.000000,0.999778
0.99752,0.999778,1.000000,0.999777
0.99809,0.999777,1.000000,0.999777
0.99867,0.999777,1.000000,0.999777
0.99924,0.999777,1.000000,0.999777
0.99981,0.999777,1.000000,0.999776
1.00038,0.999776,1.000000,0.999776
1.00096,0.999776,1.000000,0.999776
1.00153,0.999776,1.000000,0.999776
1.00210,0.999776,1.000000,0.999775
1.00268,0.999775,1.000000,0.999775
1.00325,0.999775,1.000000,0.999775
1.00382,0.999775,1.000000,0.999775
1.00440,0.999775,1.000000,0.999774
1.00497,0.999774,1.000000,0.999774
1.00554,0.999774,1.000000,0.999774
1.00611,0.999774,1.000000,0.999774
1.00669,0.999774,1.000000,0.999773
1.00726,0.999773,1.000000,0.999773
1.00783,0.999773,1.000000,0.999773
1.00841,0.999773,1.000000,0.999773
1.00898,0.999772,1.000000,0.999772
1.00955,0.999772,1.000000,0.999772
1.01012,0.999772,1.000000,0.999772
1.01070,0.999772,1.000000,0.999772
1.01127,0.999771,1.000000,0.999771
1.01184,0.999771,1.000000,0.999771
1.01242,0.999771,1.000000,0.999771
1.01299,0.999771,1.000000,0.999771
1.01356,0.999770,1.000000,0.999770
1.01414,0.999770,1.000000,0.999770
1.01471,0.999770,1.000000,0.999770
1.01528,0.999770,1.000000,0.999769
1.01585,0.999769,1.000000,0.999769
1.01643,0.999769,1.000000,0.999769
1.01700,0.999769,1.000000,0.999769
1.01757,0.999769,1.000000,0.999768
1.01815,0.999768,1.000000,0.999768
1.01872,0.999768,1.000000,0.999768
1.01929,0.999768,1.000000,0.999768
1.01986,0.999768,1.000000,0.999767
1.02044,0.999767,1.000000,0.999767
1.02101,0.999767,1.000000,0.999767
1.02158,0.999767,1.000000,0.999767
1.02216,0.999767,1.000000,0.999766
1.02273,0.999766,1.000000,0.999766
1.02330,0.999766,1.000000,0.999766
1.02388,0.999766,1.000000,0.999766
1.02445,0.999765,1.000000,0.999765
1.02502,0.999765,1.000000,0.999765
1.02559,0.999765,1.000000,0.999765
1.02617,0.999765,1.000000,0.999765
1.02674,0.999764,1.000000,0.999764
1.02731,0.999764,1.000000,0.999764
1.02789,0.999764,1.000000,0.999764
1.02846,0.999764,1.000000,0.999763
1.02903,0.999763,1.000000,0.999763
1.02961,0.999763,1.000000,0.999763
1.03018,0.999763,1.000000,0.999763
1.03075,0.999763,1.000000,0.999762
1.03132,0.999762,1.000000,0.999762
1.03190,0.999762,1.000000,0.999762
1.03247,0.999762,1.000000,0.999762
1.03304,0.999762,1.000000,0.999761
1.03362,0.999761,1.000000,0.999761
1.03419,0.999761,1.000000,0.999761
1.03476,0.999761,1.000000,0.999761
1.03533,0.999760,1.000000,0.999760
1.03591,0.999760,1.000000,0.999760
1.03648,0.999760,1.000000,0.999760
1.03705,0.999760,1.000000,0.999759
1.03763,0.999759,1.000000,0.999759
1.03820,0.999759,1.000000,0.999759
1.03877,0.999759,1.000000,0.999759
1.03935,0.999759,1.000000,0.999758
1.03992,0.999758,1.000000,0.999758
1.04049,0.999758,1.000000,0.999758
1.04106,0.999758,1.000000,0.999758
1.04164,0.999758,1.000000,0.999757
1.04221,0.999757,1.000000,0.999757
1.04278,0.999757,1.000000,0.999757
1.04336,0.999757,1.000000,0.999757
1.04393,0.999756,1.000000,0.999756
1.04450,0.999756,1.000000,0.999756
1.04508,0.999756,1.000000,0.999756
1.04565,0.999756,1.000000,0.999755
1.04622,0.999755,1.000000,0.999755
1.04679,0.999755,1.000000,0.999755
1.04737,0.999755,1.000000,0.999755
1.04794,0.999755,1.000000,0.999754
1.04851,0.999754,1.000000,0.999754
1.04909,0.999754,1.000000,0.999754
1.04966,0.999754,1.000000,0.999754
1.05023,0.999754,1.000000,0.999753
1.05080,0.999753,1.000000,0.999753
1.05138,0.999753,1.000000,0.999753
1.05195,0.999753,1.000000,0.999753
1.05252,0.999752,1.000000,0.999752
1.05310,0.999752,1.000000,0.999752
1.05367,0.999752,1.000000,0.999752
1.05424,0.999752,1.000000,0.999751
1.05482,0.999751,1.000000,0.999751
1.05539,0.999751,1.000000,0.999751
1.05596,0.999751,1.000000,0.999751
1.05653,0.999751,1.000000,0.999750
1.05711,0.999750,1.000000,0.999750
1.05768,0.999750,1.000000,0.999750
1.05825,0.999750,1.000000,0.999750
1.05883,0.999749,1.000000,0.999749
1.05940,0.999749,1.000000,0.999749
1.05997,0.999749,1.000000,0.999749
1.06054,0.999749,1.000000,0.999748
1.06112,0.999748,1.000000,0.999748
1.06169,0.999748,1.000000,0.999748
1.06226,0.999748,1.000000,0.999748
1.06284,0.999748,1.000000,0.999747
1.06341,0.999747,1.000000,0.999747
1.06398,0.999747,1.000000,0.999747
1.06456,0.999747,1.000000,0.999747
1.06513,0.999746,1.000000,0.999746
1.06570,0.999746,1.000000,0.999746
1.06627,0.999746,1.000000,0.999746
1.06685,0.999746,1.000000,0.999745
1.06742,0.999745,1.000000,0.999745
1.06799,0.999745,1.000000,0.999745
1.06857,0.999745,1.000000,0.999745
1.06914,0.999745,1.000000,0.999744
1.06971,0.999744,1.000000,0.999744
1.07029,0.999744,1.000000,0.999744
1.07086,0.999744,1.000000,0.999744
1.07143,0.999743,1.000000,0.999743
1.07200,0.999743,1.000000,0.999743
1.07258,0.999743,1.000000,0.999743
1.07315,0.999743,1.000000,0.999742
1.07372,0.999742,1.000000,0.999742
1.07430,0.999742,1.000000,0.999742
1.07487,0.999742,1.000000,0.999742
1.07544,0.999742,1.000000,0.999741
1.07601,0.999741,1.000000,0.999741
1.07659,0.999741,1.000000,0.999741
1.07716,0.999741,1.000000,0.999741
1.07773,0.999740,1.000000,0.999740
1.07831,0.999740,1.000000,0.999740
1.07888,0.999740,1.000000,0.999740
1.07945,0.999740,1.000000,0.999739
1.08003,0.999739,1.000000,0.999739
1.08060,0.999739,1.000000,0.999739
1.08117,0.999739,1.000000,0.999739
1.08174,0.999739,1.000000,0.999738
1.08232,0.999738,1.000000,0.999738
1.08289,0.999738,1.000000,0.999738
1.08346,0.999738,1.000000,0.999737
1.08404,0.999737,1.000000,0.999737
1.08461,0.999737,1.000000,0.999737
1.08518,0.999737,1.000000,0.999737
1.08576,0.999737,1.000000,0.999736
1.08633,0.999736,1.000000,0.999736
1.08690,0.999736,1.000000,0.999736
1.08747,0.999736,1.000000,0.999736
1.08805,0.999735,1.000000,0.999735
1.08862,0.999735,1.000000,0.999735
1.08919,0.999735,1.000000,0.999735
1.08977,0.999735,1.000000,0.999734
1.09034,0.999734,1.000000,0.999734
1.09091,0.999734,1.000000,0.999734
1.09148,0.999734,1.000000,0.999734
1.09206,0.999733,1.000000,0.999733
1.09263,0.999733,1.000000,0.999733
1.09320,0.999733,1.000000,0.999733
1.09378,0.999733,1.000000,0.999732
1.09435,0.999732,1.000000,0.999732
1.09492,0.999732,1.000000,0.999732
1.09550,0.999732,1.000000,0.999732
1.09607,0.999732,1.000000,0.999731
1.09664,0.999731,1.000000,0.999731
1.09721,0.999731,1.000000,0.999731
1.09779,0.999731,1.000000,0.999730
1.09836,0.999730,1.000000,0.999730
1.09893,0.999730,1.000000,0.999730
1.09951,0.999730,1.000000,0.999730
1.10008,0.999730,1.000000,0.999729
1.10065,0.999729,1.000000,0.999729
1.10122,0.999729,1.000000,0.999729
1.10180,0.999729,1.000000,0.999728
1.10237,0.999728,1.000000,0.999728
1.10294,0.999728,1.000000,0.999728
1.10352,0.999728,1.000000,0.999728
1.10409,0.999728,1.000000,0.999727
1.10466,0.999727,1.000000,0.999727
1.10524,0.999727,1.000000,0.999727
1.10581,0.999727,1.000000,0.999727
1.10638,0.999726,1.000000,0.999726
1.10695,0.999726,1.000000,0.999726
1.10753,0.999726,1.000000,0.999726
1.10810,0.999726,1.000000,0.999725
1.10867,0.999725,1.000000,0.999725
1.10925,0.999725,1.000000,0.999725
1.10982,0.999725,1.000000,0.999725
1.11039,0.999724,1.000000,0.999724
1.11097,0.999724,1.000000,0.999724
1.11154,0.999724,1.000000,0.999724
1.11211,0.999724,1.000000,0.999723
1.11268,0.999723,1.000000,0.999723
1.11326,0.999723,1.000000,0.999723
1.11383,0.999723,1.000000,0.999723
1.11440,0.999722,1.000000,0.999722
1.11498,0.999722,1.000000,0.999722
1.11555,0.999722,1.000000,0.999722
1.11612,0.999722,1.000000,0.999721
1.11669,0.999721,1.000000,0.999721
1.11727,0.999721,1.000000,0.999721
1.11784,0.999721,1.000000,0.999721
1.11841,0.999720,1.000000,0.999720
1.11899,0.999720,1.000000,0.999720
1.11956,0.999720,1.000000,0.999720
1.12013,0.999720,1.000000,0.999719
1.12071,0.999719,1.000000,0.999719
1.12128,0.999719,1.000000,0.999719
1.12185,0.999719,1.000000,0.999719
1.12242,0.999718,1.000000,0.999718
1.12300,0.999718,1.000000,0.999718
1.12357,0.999718,1.000000,0.999718
1.12414,0.999718,1.000000,0.999717
1.12472,0.999717,1.000000,0.999717
1.12529,0.999717,1.000000,0.999717
1.12586,0.999717,1.000000,0.999716
1.12644,0.999716,1.000000,0.999716
1.12701,0.999716,1.000000,0.999716
1.12758,0.999716,1.000000,0.999716
1.12815,0.999716,1.000000,0.999715
1.12873,0.999715,1.000000,0.999715
1.12930,0.999715,1.000000,0.999715
1.12987,0.999715,1.000000,0.999714
1.13045,0.999714,1.000000,0.999714
1.13102,0.999714,1.000000,0.999714
1.13159,0.999714,1.000000,0.999714
1.13216,0.999714,1.000000,0.999713
1.13274,0.999713,1.000000,0.999713
1.13331,0.999713,1.000000,0.999713
1.13388,0.999713,1.000000,0.999712
1.13446,0.999712,1.000000,0.999712
1.13503,0.999712,1.000000,0.999712
1.13560,0.999712,1.000000,0.999712
1.13618,0.999712,1.000000,0.999711
1.13675,0.999711,1.000000,0.999711
1.13732,0.999711,1.000000,0.999711
1.13789,0.999711,1.000000,0.999710
1.13847,0.999710,1.000000,0.999710
1.13904,0.999710,1.000000,0.999710
1.13961,0.999710,1.000000,0.999710
1.14019,0.999709,1.000000,0.999709
1.14076,0.999709,1.000000,0.999709
1.14133,0.999709,1.000000,0.999709
1.14190,0.999709,1.000000,0.999708
1.14248,0.999708,1.000000,0.999708
1.14305,0.999708,1.000000,0.999708
1.14362,0.999708,1.000000,0.999707
1.14420,0.999707,1.000000,0.999707
1.14477,0.999707,1.000000,0.999707
1.14534,0.999707,1.000000,0.999707
1.14592,0.999707,1.000000,0.999706
1.14649,0.999706,1.000000,0.999706
1.14706,0.999706,1.000000,0.999706
1.14763,0.999706,1.000000,0.999705
1.14821,0.999705,1.000000,0.999705
1.14878,0.999705,1.000000,0.999705
1.14935,0.999705,1.000000,0.999705
1.14993,0.999705,1.000000,0.999704
1.15050,0.999704,1.000000,0.999704
1.15107,0.999704,1.000000,0.999704
1.15165,0.999704,1.000000,0.999703
1.15222,0.999703,1.000000,0.999703
1.15279,0.999703,1.000000,0.999703
1.15336,0.999703,1.000000,0.999702
1.15394,0.999702,1.000000,0.999702
1.15451,0.999702,1.000000,0.999702
1.15508,0.999702,1.000000,0.999702
1.15566,0.999702,1.000000,0.999701
1.15623,0.999701,1.000000,0.999701
1.15680,0.999701,1.000000,0.999701
1.15737,0.999701,1.000000,0.999700
1.15795,0.999700,1.000000,0.999700
1.15852,0.999700,1.000000,0.999700
1.15909,0.999700,1.000000,0.999700
1.15967,0.999699,1.000000,0.999699
1.16024,0.999699,1.000000,0.999699
1.16081,0.999699,1.000000,0.999699
1.16139,0.999699,1.000000,0.999698
1.16196,0.999698,1.000000,0.999698
1.16253,0.999698,1.000000,0.999698
1.16310,0.999698,1.000000,0.999697
1.16368,0.999697,1.000000,0.999697
1.16425,0.999697,1.000000,0.999697
1.16482,0.999697,1.000000,0.999697
1.16540,0.999697,1.000000,0.999696
1.16597,0.999696,1.000000,0.999696
1.16654,0.999696,1.000000,0.999696
1.16712,0.999696,1.000000,0.999695
1.16769,0.999695,1.000000,0.999695
1.16826,0.999695,1.000000,0.999695
1.16883,0.999695,1.000000,0.999694
1.16941,0.999694,1.000000,0.999694
1.16998,0.999694,1.000000,0.999694
1.17055,0.999694,1.000000,0.999694
1.17113,0.999694,1.000000,0.999693
1.17170,0.999693,1.000000,0.999693
1.17227,0.999693,1.000000,0.999693
1.17284,0.999693,1.000000,0.999692
1.17342,0.999692,1.000000,0.999692
1.17399,0.999692,1.000000,0.999692
1.17456,0.999692,1.000000,0.999691
1.17514,0.999691,1.000000,0.999691
1.17571,0.999691,1.000000,0.999691
1.17628,0.999691,1.000000,0.999691
1.17686,0.999691,1.000000,0.999690
1.17743,0.999690,1.000000,0.999690
1.17800,0.999690,1.000000,0.999690
1.17857,0.999690,1.000000,0.999689
1.17915,0.999689,1.000000,0.999689
1.17972,0.999689,1.000000,0.999689
1.18029,0.999689,1.000000,0.999688
1.18087,0.999688,1.000000,0.999688
1.18144,0.999688,1.000000,0.999688
1.18201,0.999688,1.000000,0.999687
1.18258,0.999687,1.000000,0.999687
1.18316,0.999687,1.000000,0.999687
1.18373,0.999687,1.000000,0.999687
1.18430,0.999687,1.000000,0.999686
1.18488,0.999686,1.000000,0.999686
1.18545,0.999686,1.000000,0.999686
1.18602,0.999686,1.000000,0.999685
1.18660,0.999685,1.000000,0.999685
1.18717,0.999685,1.000000,0.999685
1.18774,0.999685,1.000000,0.999684
1.18831,0.999684,1.000000,0.999684
1.18889,0.999684,1.000000,0.999684
1.18946,0.999684,1.000000,0.999684
1.19003,0.999684,1.000000,0.999683
1.19061,0.999683,1.000000,0.999683
1.19118,0.999683,1.000000,0.999683
1.19175,0.999683,1.000000,0.999682
1.19233,0.999682,1.000000,0.999682
1.19290,0.999682,1.000000,0.999682
1.19347,0.999682,1.000000,0.999681
1.19404,0.999681,1.000000,0.999681
1.19462,0.999681,1.000000,0.999681
1.19519,0.999681,1.000000,0.999680
1.19576,0.999680,1.000000,0.999680
1.19634,0.999680,1.000000,0.999680
1.19691,0.999680,1.000000,0.999680
1.19748,0.999680,1.000000,0.999679
1.19805,0.999679,1.000000,0.999679
1.19863,0.999679,1.000000,0.999679
1.19920,0.999679,1.000000,0.999678
1.19977,0.999678,1.000000,0.999678
1.20035,0.999678,1.000000,0.999678
1.20092,0.999678,1.000000,0.999677
1.20149,0.999677,1.000000,0.999677
1.20207,0.999677,1.000000,0.999677
1.20264,0.999677,1.000000,0.999676
1.20321,0.999676,1.000000,0.999676
1.20378,0.999676,1.000000,0.999676
1.20436,0.999676,1.000000,0.999676
1.20493,0.999676,1.000000,0.999675
1.20550,0.999675,1.000000,0.999675
1.20608,0.999675,1.000000,0.999675
1.20665,0.999675,1.000000,0.999674
1.20722,0.999674,1.000000,0.999674
1.20780,0.999674,1.000000,0.999674
1.20837,0.999674,1.000000,0.999673
1.20894,0.999673,1.000000,0.999673
1.20951,0.999673,1.000000,0.999673
1.21009,0.999673,1.000000,0.999672
1.21066,0.999672,1.000000,0.999672
1.21123,0.999672,1.000000,0.999672
1.21181,0.999672,1.000000,0.999672
1.21238,0.999672,1.000000,0.999671
1.21295,0.999671,1.000000,0.999671
1.21352,0.999671,1.000000,0.999671
1.21410,0.999671,1.000000,0.999670
1.21467,0.999670,1.000000,0.999670
1.21524,0.999670,1.000000,0.999670
1.21582,0.999670,1.000000,0.999669
1.21639,0.999669,1.000000,0.999669
1.21696,0.999669,1.000000,0.999669
1.21754,0.999669,1.000000,0.999668
1.21811,0.999668,1.000000,0.999668
1.21868,0.999668,1.000000,0.999668
1.21925,0.999668,1.000000,0.999667
1.21983,0.999667,1.000000,0.999667
1.22040,0.999667,1.000000,0.999667
1.22097,0.999667,1.000000,0.999667
1.22155,0.999667,1.000000,0.999666
1.22212,0.999666,1.000000,0.999666
1.22269,0.999666,1.000000,0.999666
1.22326,0.999666,1.000000,0.999665
1.22384,0.999665,1.000000,0.999665
1.22441,0.999665,1.000000,0.999665
1.22498,0.999665,1.000000,0.999664
1.22556,0.999664,1.000000,0.999664
1.22613,0.999664,1.000000,0.999664
1.22670,0.999664,1.000000,0.999663
1.22728,0.999663,1.000000,0.999663
1.22785,0.999663,1.000000,0.999663
1.22842,0.999663,1.000000,0.999662
1.22899,0.999662,1.000000,0.999662
1.22957,0.999662,1.000000,0.999662
1.23014,0.999662,1.000000,0.999662
1.23071,0.999662,1.000000,0.999661
1.23129,0.999661,1.000000,0.999661
1.23186,0.999661,1.000000,0.999661
1.23243,0.999661,1.000000,0.999660
1.23301,0.999660,1.000000,0.999660
1.23358,0.999660,1.000000,0.999660
1.23415,0.999660,1.000000,0.999659
1.23472,0.999659,1.000000,0.999659
1.23530,0.999659,1.000000,0.999659
1.23587,0.999659,1.000000,0.999658
1.23644,0.999658,1.000000,0.999658
1.23702,0.999658,1.000000,0.999658
1.23759,0.999658,1.000000,0.999657
1.23816,0.999657,1.000000,0.999657
1.23873,0.999657,1.000000,0.999657
1.23931,0.999657,1.000000,0.999656
1.23988,0.999656,1.000000,0.999656
1.24045,0.999656,1.000000,0.999656
1.24103,0.999656,1.000000,0.999655
1.24160,0.999656,1.000000,0.999655
1.24217,0.999655,1.000000,0.999655
1.24275,0.999655,1.000000,0.999655
1.24332,0.999655,1.000000,0.999654
1.24389,0.999654,1.000000,0.999654
1.24446,0.999654,1.000000,0.999654
1.24504,0.999654,1.000000,0.999653
1.24561,0.999653,1.000000,0.999653
1.24618,0.999653,1.000000,0.999653
1.24676,0.999653,1.000000,0.999652
1.24733,0.999652,1.000000,0.999652
1.24790,0.999652,1.000000,0.999652
1.24848,0.999652,1.000000,0.999651
1.24905,0.999651,1.000000,0.999651
1.24962,0.999651,1.000000,0.999651
1.25019,0.999651,1.000000,0.999650
1.25077,0.999650,1.000000,0.999650
1.25134,0.999650,1.000000,0.999650
1.25191,0.999650,1.000000,0.999649
1.25249,0.999649,1.000000,0.999649
1.25306,0.999649,1.000000,0.999649
1.25363,0.999649,1.000000,0.999648
1.25420,0.999648,1.000000,0.999648
1.25478,0.999648,1.000000,0.999648
1.25535,0.999648,1.000000,0.999647
1.25592,0.999648,1.000000,0.999647
1.25650,0.999647,1.000000,0.999647
1.25707,0.999647,1.000000,0.999647
1.25764,0.999647,1.000000,0.999646
1.25822,0.999646,1.000000,0.999646
1.25879,0.999646,1.000000,0.999646
1.25936,0.999646,1.000000,0.999645
1.25993,0.999645,1.000000,0.999645
1.26051,0.999645,1.000000,0.999645
1.26108,0.999645,1.000000,0.999644
1.26165,0.999644,1.000000,0.999644
1.26223,0.999644,1.000000,0.999644
1.26280,0.999644,1.000000,0.999643
1.26337,0.999643,1.000000,0.999643
1.26394,0.999643,1.000000,0.999643
1.26452,0.999643,1.000000,0.999642
1.26509,0.999642,1.000000,0.999642
1.26566,0.999642,1.000000,0.999642
1.26624,0.999642,1.000000,0.999641
1.26681,0.999641,1.000000,0.999641
1.26738,0.999641,1.000000,0.999641
1.26796,0.999641,1.000000,0.999640
1.26853,0.999640,1.000000,0.999640
1.26910,0.999640,1.000000,0.999640
1.26967,0.999640,1.000000,0.999639
1.27025,0.999639,1.000000,0.999639
1.27082,0.999639,1.000000,0.999639
1.27139,0.999639,1.000000,0.999638
1.27197,0.999638,1.000000,0.999638
1.27254,0.999638,1.000000,0.999638
1.27311,0.999638,1.000000,0.999637
1.27369,0.999637,1.000000,0.999637
1.27426,0.999637,1.000000,0.999637
1.27483,0.999637,1.000000,0.999636
1.27540,0.999637,1.000000,0.999636
1.27598,0.999636,1.000000,0.999636
1.27655,0.999636,1.000000,0.999635
1.27712,0.999636,1.000000,0.999635
1.27770,0.999635,1.000000,0.999635
1.27827,0.999635,1.000000,0.999634
1.27884,0.999635,1.000000,0.999634
1.27941,0.999634,1.000000,0.999634
1.27999,0.999634,1.000000,0.999633
1.28056,0.999634,1.000000,0.999633
1.28113,0.999633,1.000000,0.999633
1.28171,0.999633,1.000000,0.999633
1.28228,0.999633,1.000000,0.999632
1.28285,0.999632,1.000000,0.999632
1.28343,0.999632,1.000000,0.999632
1.28400,0.999632,1.000000,0.999631
1.28457,0.999631,1.000000,0.999631
1.28514,0.999631,1.000000,0.999631
1.28572,0.999631,1.000000,0.999630
1.28629,0.999630,1.000000,0.999630
1.28686,0.999630,1.000000,0.999630
1.28744,0.999630,1.000000,0.999629
1.28801,0.999629,1.000000,0.999629
1.28858,0.999629,1.000000,0.999629
1.28916,0.999629,1.000000,0.999628
1.28973,0.999628,1.000000,0.999628
1.29030,0.999628,1.000000,0.999628
1.29087,0.999628,1.000000,0.999627
1.29145,0.999627,1.000000,0.999627
1.29202,0.999627,1.000000,0.999627
1.29259,0.999627,1.000000,0.999626
1.29317,0.999626,1.000000,0.999626
1.29374,0.999626,1.000000,0.999626
1.29431,0.999626,1.000000,0.999625
1.29488,0.999625,1.000000,0.999625
1.29546,0.999625,1.000000,0.999625
1.29603,0.999625,1.000000,0.999624
1.29660,0.999624,1.000000,0.999624
1.29718,0.999624,1.000000,0.999624
1.29775,0.999624,1.000000,0.999623
1.29832,0.999623,1.000000,0.999623
1.29890,0.999623,1.000000,0.999623
1.29947,0.999623,1.000000,0.999622
1.30004,0.999622,1.000000,0.999622
1.30061,0.999622,1.000000,0.999622
1.30119,0.999622,1.000000,0.999621
1.30176,0.999621,1.000000,0.999621
1.30233,0.999621,1.000000,0.999621
1.30291,0.999621,1.000000,0.999620
1.30348,0.999620,1.000000,0.999620
1.30405,0.999620,1.000000,0.999620
1.30462,0.999620,1.000000,0.999619
1.30520,0.999619,1.000000,0.999619
1.30577,0.999619,1.000000,0.999619
1.30634,0.999619,1.000000,0.999618
1.30692,0.999618,1.000000,0.999618
1.30749,0.999618,1.000000,0.999618
1.30806,0.999618,1.000000,0.999617
1.30864,0.999617,1.000000,0.999617
